ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
162-48-5106|3599102290147672|Lisa|Perry|F|156 Justin Springs|Grand Coteau|LA|70541|30.4201|-92.0462|432|Therapist, horticultural|1998-10-27|577615689420|adults_2550_female_rural.json|429e282c73c66bb32ffcb1f625356b66|2019-12-22|00:28:14|1576999694|shopping_net|738.06|1|fraud_Ruecker, Beer and Collier|30.578758|-92.260449
162-48-5106|3599102290147672|Lisa|Perry|F|156 Justin Springs|Grand Coteau|LA|70541|30.4201|-92.0462|432|Therapist, horticultural|1998-10-27|577615689420|adults_2550_female_rural.json|ec08b13bbbc3165a8fa01e6b4acbf1bb|2019-12-22|01:09:56|1577002196|misc_net|902.74|1|fraud_Moore, Dibbert and Koepp|30.129788|-92.395255
162-48-5106|3599102290147672|Lisa|Perry|F|156 Justin Springs|Grand Coteau|LA|70541|30.4201|-92.0462|432|Therapist, horticultural|1998-10-27|577615689420|adults_2550_female_rural.json|4e728b8af763a0f9003c315c78533c06|2019-12-22|00:13:41|1576998821|shopping_net|799.31|1|fraud_Boyer-Reichert|30.590612|-92.102070
162-48-5106|3599102290147672|Lisa|Perry|F|156 Justin Springs|Grand Coteau|LA|70541|30.4201|-92.0462|432|Therapist, horticultural|1998-10-27|577615689420|adults_2550_female_rural.json|aa82d2a3627e3fc0fcadc2a80c4d3fd7|2019-12-22|00:02:55|1576998175|misc_net|787.00|1|fraud_Corwin-Gorczany|30.537853|-92.157398
162-48-5106|3599102290147672|Lisa|Perry|F|156 Justin Springs|Grand Coteau|LA|70541|30.4201|-92.0462|432|Therapist, horticultural|1998-10-27|577615689420|adults_2550_female_rural.json|da63e6166dba5e977fc87b5ba9ca7a8d|2019-12-22|03:14:23|1577009663|misc_pos|995.53|1|fraud_Hermann-Gaylord|30.862365|-91.758299
162-48-5106|3599102290147672|Lisa|Perry|F|156 Justin Springs|Grand Coteau|LA|70541|30.4201|-92.0462|432|Therapist, horticultural|1998-10-27|577615689420|adults_2550_female_rural.json|7442af7d580c2ea4f4b063ec606b743e|2019-12-22|01:49:50|1577004590|shopping_net|962.59|1|fraud_Zboncak, Rowe and Murazik|31.084172|-92.696409
162-48-5106|3599102290147672|Lisa|Perry|F|156 Justin Springs|Grand Coteau|LA|70541|30.4201|-92.0462|432|Therapist, horticultural|1998-10-27|577615689420|adults_2550_female_rural.json|2a7da68ed74588102555361eb31cb03d|2019-12-22|02:07:32|1577005652|misc_pos|1072.34|1|fraud_Balistreri-Nader|30.091021|-92.283906
162-48-5106|3599102290147672|Lisa|Perry|F|156 Justin Springs|Grand Coteau|LA|70541|30.4201|-92.0462|432|Therapist, horticultural|1998-10-27|577615689420|adults_2550_female_rural.json|ea61375b91f9d7f722795bd3be667208|2019-12-23|17:23:34|1577147014|health_fitness|19.57|1|fraud_Schroeder Group|30.591261|-91.472553
162-48-5106|3599102290147672|Lisa|Perry|F|156 Justin Springs|Grand Coteau|LA|70541|30.4201|-92.0462|432|Therapist, horticultural|1998-10-27|577615689420|adults_2550_female_rural.json|1a14cb9c8201dc2725df35ea726e43e5|2019-12-23|23:21:48|1577168508|personal_care|18.48|1|fraud_Lubowitz, Terry and Stracke|30.200122|-91.850225
162-48-5106|3599102290147672|Lisa|Perry|F|156 Justin Springs|Grand Coteau|LA|70541|30.4201|-92.0462|432|Therapist, horticultural|1998-10-27|577615689420|adults_2550_female_rural.json|7d99e66ae55f6da4f24d33ac32d12571|2019-12-23|22:21:03|1577164863|kids_pets|18.85|1|fraud_Beer-Jast|30.779081|-92.884980
