ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|30d3899fb7fc62c3202cd8dc97dfef97|2020-11-04|01:10:03|1604477403|grocery_pos|7.75|1|fraud_Bailey-Morar|36.608274|-85.300828
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|8c429e86201bd151e9ee1d4282b6f380|2020-11-04|05:55:16|1604494516|grocery_pos|9.86|1|fraud_Kutch and Sons|36.673596|-85.769679
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|520e7b770ce0ba2cbab3827025a5880e|2020-11-04|10:05:22|1604509522|grocery_pos|308.07|1|fraud_Rutherford-Mertz|35.886286|-86.587767
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|a980cfe988010d9153375c1c0f2ff674|2020-11-04|02:47:38|1604483258|grocery_pos|279.08|1|fraud_Koepp-Witting|35.211044|-85.339256
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|b5e8f1ec9ecf19120f32cee72075bd49|2020-11-04|02:58:33|1604483913|gas_transport|302.64|1|fraud_Mraz-Herzog|36.712764|-85.778759
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|6fbb24dd08219ba30edce0d95a3cc61e|2020-11-04|02:48:44|1604483324|grocery_pos|339.97|1|fraud_Kuhic Inc|36.254898|-86.121661
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|9f9121fabfff04928df70bab2ddf68dc|2020-11-04|01:25:58|1604478358|grocery_pos|308.73|1|fraud_Koepp-Witting|36.720427|-85.073067
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|6a21d870cc16464759130d8786c0541a|2020-11-04|01:11:31|1604477491|grocery_pos|313.97|1|fraud_Cartwright-Harris|35.351859|-86.323967
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|d376bdad8d8ebde2aa5470e431323e3c|2020-11-04|10:05:01|1604509501|gas_transport|335.84|1|fraud_Kutch, Hermiston and Farrell|36.024782|-84.953598
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|32b9b7a1f0053e2db0b5089ce3e137f4|2020-11-04|23:49:37|1604558977|misc_net|814.86|1|fraud_Miller-Harris|35.158953|-85.421852
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|3f2b54c4de380bdffafb79308f67ed5b|2020-11-05|23:20:09|1604643609|misc_net|704.37|1|fraud_Rohan, White and Aufderhar|36.732904|-85.905919
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|3c664e6928778b08824d07101fe26671|2020-11-04|23:26:13|1604557573|misc_net|807.13|1|fraud_Mante Group|35.633525|-86.385443
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|78b5b9d8b2f14a2a738db741f9a4734a|2020-11-05|22:31:12|1604640672|shopping_net|878.70|1|fraud_Reichert, Shanahan and Hayes|35.030200|-86.255539
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|ebe3cc78115153ae9ccfc77c084553af|2020-11-05|23:14:09|1604643249|shopping_pos|1069.43|1|fraud_Haley, Jewess and Bechtelar|35.413982|-85.084888
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|e9f4ee6bf6ed13c27ff9b41164061293|2020-11-05|21:21:26|1604636486|shopping_pos|1223.73|1|fraud_Jast-McDermott|36.555687|-84.805814
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|a37bec61e8d7baa8b7ea3a0415ba45cc|2020-11-05|23:10:46|1604643046|misc_net|1265.63|1|fraud_Lehner, Mosciski and King|35.704684|-85.410512
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json|94af77917b85269d44b4c2917da8d971|2020-11-05|23:48:33|1604645313|shopping_pos|1332.73|1|fraud_Lynch Ltd|36.346358|-84.809536
133-78-5243|4841962332605860|Michelle|Sherman|F|6748 Corey Mills|Rogers|CT|06263|41.8391|-71.9063|345|Engineer, automotive|2006-08-31|3005591724|young_adults_female_rural.json|fb70b6f0f149e89d11f729cc192570bf|2020-10-21|02:44:03|1603269843|grocery_pos|7.94|1|fraud_Bailey-Morar|41.175932|-71.960943
133-78-5243|4841962332605860|Michelle|Sherman|F|6748 Corey Mills|Rogers|CT|06263|41.8391|-71.9063|345|Engineer, automotive|2006-08-31|3005591724|young_adults_female_rural.json|cbbeba1cb4928346316d76b0e7b694bd|2020-10-21|01:14:11|1603264451|gas_transport|8.46|1|fraud_Schmitt Inc|42.150134|-71.735278
133-78-5243|4841962332605860|Michelle|Sherman|F|6748 Corey Mills|Rogers|CT|06263|41.8391|-71.9063|345|Engineer, automotive|2006-08-31|3005591724|young_adults_female_rural.json|f7f7c6d16d90f4061d2046bb280f3846|2020-10-21|02:09:05|1603267745|grocery_pos|332.95|1|fraud_Pacocha-O'Reilly|41.414951|-72.682486
133-78-5243|4841962332605860|Michelle|Sherman|F|6748 Corey Mills|Rogers|CT|06263|41.8391|-71.9063|345|Engineer, automotive|2006-08-31|3005591724|young_adults_female_rural.json|7a26dee2006da2bf4ddd3a6a48a3c426|2020-10-21|00:30:40|1603261840|grocery_net|285.05|1|fraud_Pfeffer LLC|41.816993|-72.697312
133-78-5243|4841962332605860|Michelle|Sherman|F|6748 Corey Mills|Rogers|CT|06263|41.8391|-71.9063|345|Engineer, automotive|2006-08-31|3005591724|young_adults_female_rural.json|e4a6643295c55e23fd414528d1bd6abf|2020-10-22|23:46:34|1603431994|shopping_net|805.06|1|fraud_Price Inc|42.461999|-72.898610
133-78-5243|4841962332605860|Michelle|Sherman|F|6748 Corey Mills|Rogers|CT|06263|41.8391|-71.9063|345|Engineer, automotive|2006-08-31|3005591724|young_adults_female_rural.json|626a830a386bf7ed24a732b884b6c5fe|2020-10-22|22:11:11|1603426271|shopping_pos|821.17|1|fraud_Lesch Ltd|42.690449|-71.424638
133-78-5243|4841962332605860|Michelle|Sherman|F|6748 Corey Mills|Rogers|CT|06263|41.8391|-71.9063|345|Engineer, automotive|2006-08-31|3005591724|young_adults_female_rural.json|63530508c9ba8dc8380d072a6cfe4607|2020-10-21|22:58:25|1603342705|misc_net|838.05|1|fraud_Kerluke, Considine and Macejkovic|41.681337|-71.270242
133-78-5243|4841962332605860|Michelle|Sherman|F|6748 Corey Mills|Rogers|CT|06263|41.8391|-71.9063|345|Engineer, automotive|2006-08-31|3005591724|young_adults_female_rural.json|c51abd86480b2b99638c2286d245dfbc|2020-10-22|23:30:50|1603431050|shopping_pos|1060.52|1|fraud_Pacocha-Bauch|41.046270|-72.686082
