ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|1d0629a8af1a550e68fa588b0c88cb63|2019-12-28|00:55:53|1577519753|grocery_pos|313.58|1|fraud_Rutherford-Mertz|44.246615|-116.506846
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|392becf7cbfe25d2adc2dff8d00d3f35|2019-12-29|23:58:14|1577689094|shopping_net|854.59|1|fraud_Ruecker, Beer and Collier|44.525238|-116.923830
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|a80b594e65a5fd5ffabf57f2b9f23fb9|2019-12-29|22:35:21|1577684121|shopping_net|811.86|1|fraud_Streich, Dietrich and Barton|44.831580|-115.502622
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|9317fb3271eaa0d88a1e677678196057|2019-12-29|23:56:49|1577689009|shopping_net|991.60|1|fraud_Kuhic LLC|45.260282|-115.478361
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|553ef62d26adb9f29bf377e264f6b00c|2019-12-28|14:52:37|1577569957|misc_net|800.79|1|fraud_Ruecker Group|44.613198|-116.900434
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|4a9cbae22faf16207a7fdb651e7005ab|2019-12-29|22:37:32|1577684252|misc_net|1110.42|1|fraud_Rodriguez, Yost and Jenkins|45.804497|-116.281854
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|5de03475a3b43140550389a89a771c3f|2019-12-29|23:19:03|1577686743|kids_pets|907.99|1|fraud_Pouros, Walker and Spencer|44.977716|-116.776637
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|fdf0c28e7f679fa3a8f369e08e21fa89|2019-12-29|22:35:52|1577684152|shopping_net|6.63|1|fraud_Romaguera, Cruickshank and Greenholt|45.329946|-116.820541
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|2efe74db51352885112e763a0451b166|2019-06-28|09:52:26|1561737146|grocery_pos|64.17|0|fraud_Kutch and Sons|45.537291|-116.344980
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|df9ff6c9a141c265d4f18ba170da611e|2019-05-12|03:04:58|1557651898|grocery_net|80.85|0|fraud_Heller-Abshire|44.304058|-116.274144
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|5694329c1ec593a24b837726152ecd51|2019-10-11|07:34:57|1570800897|shopping_net|60.92|0|fraud_Stamm-Witting|44.365876|-116.988885
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|e1ea6dc0dec2accb352642017bba03fd|2019-06-07|06:42:42|1559911362|grocery_pos|63.61|0|fraud_McDermott-Weimann|44.585978|-116.428889
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|3a1ebaf56978224daaff950a633469ac|2019-11-13|07:57:08|1573657028|shopping_net|46.48|0|fraud_Stanton, Jakubowski and Baumbach|45.112845|-117.206983
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|007aabaf4b1ceca4a786470776eaed8c|2019-10-26|11:31:23|1572111083|shopping_net|54.57|0|fraud_Auer-West|44.537942|-115.788846
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|39886b7fee916246b6ce75c6635ef24d|2019-05-30|01:05:59|1559199959|grocery_pos|69.72|0|fraud_Schamberger-O'Keefe|44.786074|-116.622247
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|06f3ee4e5ae48d47b3393e7c86193118|2019-09-19|10:24:10|1568910250|misc_pos|65.26|0|fraud_Roberts-Beahan|45.766797|-116.959669
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|db6bca869e84a933173dd77670e84dfa|2019-09-11|09:49:58|1568216998|misc_pos|57.17|0|fraud_Christiansen-Gusikowski|45.978826|-115.552028
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|7ecd2f8fe2ad348f57a8051f644e1c6f|2019-12-18|05:27:01|1576672021|shopping_pos|45.51|0|fraud_Kris-Padberg|44.215821|-116.480049
054-26-3926|3578861405786170|Alyssa|Schultz|F|8913 Kevin Lodge|New Meadows|ID|83654|44.994|-116.2874|1672|Product designer|1955-06-10|928073319573|adults_50up_female_rural.json|400a368331cf4e643d723a01c34ced08|2019-03-02|10:04:00|1551546240|gas_transport|42.65|0|fraud_Streich, Hansen and Veum|44.827046|-116.002199
