ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
054-56-8341|213169177682933|William|Guerra|M|013 Kemp Avenue Suite 354|Half Way|MO|65663|37.6018|-93.242|2481|Field seismologist|2004-11-15|946941018670|young_adults_male_rural.json|b18dd209daca2ab58ee88a8e87f6e1f2|2020-11-09|01:19:31|1604909971|gas_transport|10.26|1|fraud_Cummings LLC|38.484370|-93.612042
054-56-8341|213169177682933|William|Guerra|M|013 Kemp Avenue Suite 354|Half Way|MO|65663|37.6018|-93.242|2481|Field seismologist|2004-11-15|946941018670|young_adults_male_rural.json|bd4f617225ce3a335757d29a942e3e43|2020-11-09|01:18:41|1604909921|grocery_net|11.48|1|fraud_Cassin-Harvey|37.961487|-92.714320
054-56-8341|213169177682933|William|Guerra|M|013 Kemp Avenue Suite 354|Half Way|MO|65663|37.6018|-93.242|2481|Field seismologist|2004-11-15|946941018670|young_adults_male_rural.json|176f7521fd638ccb803a4688f724fa28|2020-11-09|02:15:29|1604913329|gas_transport|11.94|1|fraud_Luettgen PLC|37.564533|-93.122663
054-56-8341|213169177682933|William|Guerra|M|013 Kemp Avenue Suite 354|Half Way|MO|65663|37.6018|-93.242|2481|Field seismologist|2004-11-15|946941018670|young_adults_male_rural.json|aa3b948df612af20a29ceb06a013324e|2020-11-09|02:48:56|1604915336|gas_transport|8.89|1|fraud_Olson, Becker and Koch|36.753197|-94.143012
054-56-8341|213169177682933|William|Guerra|M|013 Kemp Avenue Suite 354|Half Way|MO|65663|37.6018|-93.242|2481|Field seismologist|2004-11-15|946941018670|young_adults_male_rural.json|ee07a5e2baa776788dfddad850f226a1|2020-11-09|01:17:24|1604909844|grocery_pos|293.50|1|fraud_Casper, Hand and Zulauf|37.562573|-94.031046
054-56-8341|213169177682933|William|Guerra|M|013 Kemp Avenue Suite 354|Half Way|MO|65663|37.6018|-93.242|2481|Field seismologist|2004-11-15|946941018670|young_adults_male_rural.json|b7baef024aa6967bd1074218586f8161|2020-11-09|00:18:10|1604906290|grocery_pos|299.51|1|fraud_Kuhic Inc|37.078670|-93.234122
054-56-8341|213169177682933|William|Guerra|M|013 Kemp Avenue Suite 354|Half Way|MO|65663|37.6018|-93.242|2481|Field seismologist|2004-11-15|946941018670|young_adults_male_rural.json|8afc5486ced969731a82e8d4bf727631|2020-11-10|22:53:51|1605074031|shopping_pos|6.93|1|fraud_Swaniawski, Lowe and Robel|38.445559|-92.596666
054-56-8341|213169177682933|William|Guerra|M|013 Kemp Avenue Suite 354|Half Way|MO|65663|37.6018|-93.242|2481|Field seismologist|2004-11-15|946941018670|young_adults_male_rural.json|5d59fa9d9ddcba14ad3ba69a2e75b543|2020-11-10|22:21:08|1605072068|shopping_net|9.37|1|fraud_Reichert, Rowe and Mraz|38.070904|-92.542619
054-56-8341|213169177682933|William|Guerra|M|013 Kemp Avenue Suite 354|Half Way|MO|65663|37.6018|-93.242|2481|Field seismologist|2004-11-15|946941018670|young_adults_male_rural.json|a5e045ff99ac68d040b0189b4d6a1a99|2020-11-10|19:44:14|1605062654|misc_pos|1018.74|1|fraud_Wisozk and Sons|36.826207|-93.584926
054-56-8341|213169177682933|William|Guerra|M|013 Kemp Avenue Suite 354|Half Way|MO|65663|37.6018|-93.242|2481|Field seismologist|2004-11-15|946941018670|young_adults_male_rural.json|43bccfac6d1f84383c3015847e854f9d|2020-11-10|23:33:37|1605076417|entertainment|1135.89|1|fraud_Effertz LLC|36.655542|-93.678672
