ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
380-46-3433|4192832764835035|Rodney|Trujillo|M|1395 Diana Locks Suite 242|Fort Supply|OK|73841|36.5722|-99.5738|1482|Fine artist|1988-07-04|617380026649|adults_2550_male_rural.json|47816ce23b088b2ebd16fb12aac64495|2020-04-08|00:22:18|1586326938|grocery_pos|11.08|1|fraud_Kutch and Sons|37.019606|-99.172798
380-46-3433|4192832764835035|Rodney|Trujillo|M|1395 Diana Locks Suite 242|Fort Supply|OK|73841|36.5722|-99.5738|1482|Fine artist|1988-07-04|617380026649|adults_2550_male_rural.json|20401dfd176bf0fe2888a5a25723f334|2020-04-08|02:27:57|1586334477|gas_transport|11.75|1|fraud_Reilly, Heaney and Cole|36.716967|-99.473295
380-46-3433|4192832764835035|Rodney|Trujillo|M|1395 Diana Locks Suite 242|Fort Supply|OK|73841|36.5722|-99.5738|1482|Fine artist|1988-07-04|617380026649|adults_2550_male_rural.json|8840025e8c7b385f29a404567e23d672|2020-04-08|02:22:57|1586334177|gas_transport|282.86|1|fraud_Eichmann, Bogan and Rodriguez|36.577807|-99.945690
380-46-3433|4192832764835035|Rodney|Trujillo|M|1395 Diana Locks Suite 242|Fort Supply|OK|73841|36.5722|-99.5738|1482|Fine artist|1988-07-04|617380026649|adults_2550_male_rural.json|980b343a0596b56507e082c345a1456d|2020-04-09|13:41:43|1586461303|shopping_net|337.44|1|fraud_Heathcote LLC|35.584150|-99.099111
380-46-3433|4192832764835035|Rodney|Trujillo|M|1395 Diana Locks Suite 242|Fort Supply|OK|73841|36.5722|-99.5738|1482|Fine artist|1988-07-04|617380026649|adults_2550_male_rural.json|62972540798aab07793b7fb0d6357628|2020-04-09|23:11:55|1586495515|entertainment|661.96|1|fraud_Morissette LLC|36.119127|-98.799288
380-46-3433|4192832764835035|Rodney|Trujillo|M|1395 Diana Locks Suite 242|Fort Supply|OK|73841|36.5722|-99.5738|1482|Fine artist|1988-07-04|617380026649|adults_2550_male_rural.json|ef9a95c69df417ab66c51d7fc7b06191|2020-04-09|23:08:24|1586495304|shopping_pos|910.36|1|fraud_Torphy-Goyette|35.709208|-98.665204
380-46-3433|4192832764835035|Rodney|Trujillo|M|1395 Diana Locks Suite 242|Fort Supply|OK|73841|36.5722|-99.5738|1482|Fine artist|1988-07-04|617380026649|adults_2550_male_rural.json|f22c615cfff6895db748e0f6ca22c3bc|2020-04-09|23:35:57|1586496957|shopping_net|917.32|1|fraud_Predovic Inc|36.520327|-99.006837
380-46-3433|4192832764835035|Rodney|Trujillo|M|1395 Diana Locks Suite 242|Fort Supply|OK|73841|36.5722|-99.5738|1482|Fine artist|1988-07-04|617380026649|adults_2550_male_rural.json|bcaa629f587d0f2d7829ed1d05ce97db|2020-04-09|22:56:32|1586494592|shopping_net|911.07|1|fraud_Kuhic, Bins and Pfeffer|36.624268|-99.752379
380-46-3433|4192832764835035|Rodney|Trujillo|M|1395 Diana Locks Suite 242|Fort Supply|OK|73841|36.5722|-99.5738|1482|Fine artist|1988-07-04|617380026649|adults_2550_male_rural.json|53989c38cf6be310a4ce7d2d6ecaa445|2020-04-09|22:37:17|1586493437|shopping_pos|972.46|1|fraud_Botsford Ltd|36.173260|-99.817485
380-46-3433|4192832764835035|Rodney|Trujillo|M|1395 Diana Locks Suite 242|Fort Supply|OK|73841|36.5722|-99.5738|1482|Fine artist|1988-07-04|617380026649|adults_2550_male_rural.json|f2223d001391e520b4ecd769439fb7f2|2020-04-08|23:29:38|1586410178|misc_net|675.07|1|fraud_Hayes, Marquardt and Dibbert|36.668759|-99.973486
