ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
807-88-1327|3508501657905525|Matthew|Bush|M|53817 Karen Trace|Roseland|VA|22967|37.8077|-78.9712|1956|Equality and diversity officer|1981-09-13|387923438251|adults_2550_male_rural.json|83a4e65aed9de8a38a5193d58b2040de|2019-03-31|02:16:37|1554020197|gas_transport|9.52|1|fraud_Kutch, Hermiston and Farrell|36.853027|-79.818254
807-88-1327|3508501657905525|Matthew|Bush|M|53817 Karen Trace|Roseland|VA|22967|37.8077|-78.9712|1956|Equality and diversity officer|1981-09-13|387923438251|adults_2550_male_rural.json|d13fdf34708b68e82e52ab30f9ac2075|2019-03-31|23:08:54|1554095334|misc_net|307.73|1|fraud_Volkman Ltd|36.894401|-78.200977
807-88-1327|3508501657905525|Matthew|Bush|M|53817 Karen Trace|Roseland|VA|22967|37.8077|-78.9712|1956|Equality and diversity officer|1981-09-13|387923438251|adults_2550_male_rural.json|26e3086dd2138db002a24f6ffbc40fc5|2019-03-31|22:37:43|1554093463|shopping_net|311.43|1|fraud_Ruecker, Beer and Collier|36.920156|-79.455786
807-88-1327|3508501657905525|Matthew|Bush|M|53817 Karen Trace|Roseland|VA|22967|37.8077|-78.9712|1956|Equality and diversity officer|1981-09-13|387923438251|adults_2550_male_rural.json|39ae658f18c5f12add32970d3390732d|2019-03-31|22:20:13|1554092413|grocery_pos|295.74|1|fraud_Doyle Ltd|36.875559|-78.716647
807-88-1327|3508501657905525|Matthew|Bush|M|53817 Karen Trace|Roseland|VA|22967|37.8077|-78.9712|1956|Equality and diversity officer|1981-09-13|387923438251|adults_2550_male_rural.json|8297917be9adb0d8bb613ce0f2bdbdd2|2019-03-31|18:11:27|1554077487|misc_net|317.79|1|fraud_Lehner, Mosciski and King|38.097769|-78.855442
807-88-1327|3508501657905525|Matthew|Bush|M|53817 Karen Trace|Roseland|VA|22967|37.8077|-78.9712|1956|Equality and diversity officer|1981-09-13|387923438251|adults_2550_male_rural.json|c6d1ac2dd9890a42105552d2ca5539ab|2019-03-31|22:50:15|1554094215|grocery_pos|813.93|1|fraud_Huel, Hammes and Witting|37.572173|-78.020487
807-88-1327|3508501657905525|Matthew|Bush|M|53817 Karen Trace|Roseland|VA|22967|37.8077|-78.9712|1956|Equality and diversity officer|1981-09-13|387923438251|adults_2550_male_rural.json|604ccdfb8d971ad4fbcc0561c13a409b|2019-04-01|13:36:28|1554147388|shopping_net|796.81|1|fraud_Terry-Huel|37.740595|-78.772424
807-88-1327|3508501657905525|Matthew|Bush|M|53817 Karen Trace|Roseland|VA|22967|37.8077|-78.9712|1956|Equality and diversity officer|1981-09-13|387923438251|adults_2550_male_rural.json|3006e7cbe7d3cade07ab9c011d6ea15e|2019-03-31|22:09:42|1554091782|misc_net|799.87|1|fraud_Block-Parisian|37.811741|-79.409100
807-88-1327|3508501657905525|Matthew|Bush|M|53817 Karen Trace|Roseland|VA|22967|37.8077|-78.9712|1956|Equality and diversity officer|1981-09-13|387923438251|adults_2550_male_rural.json|9069620769c5839f39019112f76c9f01|2019-03-31|23:26:08|1554096368|grocery_pos|1037.91|1|fraud_Kuhic Inc|38.071787|-78.112040
807-88-1327|3508501657905525|Matthew|Bush|M|53817 Karen Trace|Roseland|VA|22967|37.8077|-78.9712|1956|Equality and diversity officer|1981-09-13|387923438251|adults_2550_male_rural.json|ec884c75b80044c96b615ffe7a0fdbc7|2019-04-01|20:25:45|1554171945|food_dining|1102.77|1|fraud_Koss, McLaughlin and Mayer|36.894975|-78.388199
