ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
275-90-1363|4012275950026019|Emma|Rogers|F|9479 Johnson Haven|Silver Spring|MD|20904|39.0668|-76.9969|282095|Armed forces logistics/support/administrative officer|2001-04-21|918933428543|young_adults_female_urban.json|21d087bf77e0234ef0668b3d34397c86|2019-11-10|00:43:02|1573371782|grocery_pos|307.19|1|fraud_Kilback LLC|38.194877|-76.750666
275-90-1363|4012275950026019|Emma|Rogers|F|9479 Johnson Haven|Silver Spring|MD|20904|39.0668|-76.9969|282095|Armed forces logistics/support/administrative officer|2001-04-21|918933428543|young_adults_female_urban.json|497a4aff692b25e8cc7bf8272911d777|2019-11-10|00:25:16|1573370716|grocery_pos|257.40|1|fraud_Deckow-O'Conner|39.469380|-76.820614
275-90-1363|4012275950026019|Emma|Rogers|F|9479 Johnson Haven|Silver Spring|MD|20904|39.0668|-76.9969|282095|Armed forces logistics/support/administrative officer|2001-04-21|918933428543|young_adults_female_urban.json|0abb2869c5f19c1e9cd59c469fd87a13|2019-11-10|00:54:03|1573372443|grocery_pos|324.90|1|fraud_Kiehn-Emmerich|39.151883|-77.151109
275-90-1363|4012275950026019|Emma|Rogers|F|9479 Johnson Haven|Silver Spring|MD|20904|39.0668|-76.9969|282095|Armed forces logistics/support/administrative officer|2001-04-21|918933428543|young_adults_female_urban.json|b98f79e0096f100a68ebcd51cede258e|2019-11-10|02:42:47|1573378967|grocery_pos|308.44|1|fraud_Huel, Hammes and Witting|40.056433|-76.319152
275-90-1363|4012275950026019|Emma|Rogers|F|9479 Johnson Haven|Silver Spring|MD|20904|39.0668|-76.9969|282095|Armed forces logistics/support/administrative officer|2001-04-21|918933428543|young_adults_female_urban.json|60954bc3181cdc236cb1b87bab6e7ac2|2019-11-11|22:12:44|1573535564|shopping_net|1140.14|1|fraud_Boyer PLC|39.894121|-77.769336
275-90-1363|4012275950026019|Emma|Rogers|F|9479 Johnson Haven|Silver Spring|MD|20904|39.0668|-76.9969|282095|Armed forces logistics/support/administrative officer|2001-04-21|918933428543|young_adults_female_urban.json|8312d9bf4469261dd33ef185bb96569e|2019-11-10|23:47:47|1573454867|shopping_net|872.42|1|fraud_Stamm-Witting|38.850087|-76.878637
275-90-1363|4012275950026019|Emma|Rogers|F|9479 Johnson Haven|Silver Spring|MD|20904|39.0668|-76.9969|282095|Armed forces logistics/support/administrative officer|2001-04-21|918933428543|young_adults_female_urban.json|bc7342b35c2f65806b0a20309558d58e|2019-11-11|23:31:07|1573540267|shopping_net|906.43|1|fraud_Langworth, Boehm and Gulgowski|38.125349|-77.713938
275-90-1363|4012275950026019|Emma|Rogers|F|9479 Johnson Haven|Silver Spring|MD|20904|39.0668|-76.9969|282095|Armed forces logistics/support/administrative officer|2001-04-21|918933428543|young_adults_female_urban.json|a3da223c6fc5fc8ac23b356679cc4241|2019-11-10|23:39:36|1573454376|shopping_net|1072.59|1|fraud_Streich, Dietrich and Barton|38.364590|-77.263034
275-90-1363|4012275950026019|Emma|Rogers|F|9479 Johnson Haven|Silver Spring|MD|20904|39.0668|-76.9969|282095|Armed forces logistics/support/administrative officer|2001-04-21|918933428543|young_adults_female_urban.json|261b81b453b396d3e49d96d6da57bf85|2019-11-10|22:46:37|1573451197|shopping_net|1069.86|1|fraud_Boyer-Reichert|38.073842|-77.491973
275-90-1363|4012275950026019|Emma|Rogers|F|9479 Johnson Haven|Silver Spring|MD|20904|39.0668|-76.9969|282095|Armed forces logistics/support/administrative officer|2001-04-21|918933428543|young_adults_female_urban.json|a18350b246ebb2b7571a8b7fed74e610|2019-11-10|23:13:32|1573452812|shopping_net|984.90|1|fraud_Stanton, Jakubowski and Baumbach|38.666346|-77.673219
509-13-2228|3524139369678971|Jennifer|Knight|F|12677 Christopher Rapids Apt. 276|Asheboro|NC|27205|35.6396|-79.8509|54324|Air broker|2007-08-03|765960683251|young_adults_female_urban.json|2ac20e1883e7ea91116a8fcbbfc8d0b4|2019-06-04|02:20:49|1559636449|grocery_pos|307.75|1|fraud_Hackett-Lueilwitz|35.437672|-79.202396
509-13-2228|3524139369678971|Jennifer|Knight|F|12677 Christopher Rapids Apt. 276|Asheboro|NC|27205|35.6396|-79.8509|54324|Air broker|2007-08-03|765960683251|young_adults_female_urban.json|39f5cc830f3abfe4ee7fee24a24a11cf|2019-06-04|02:52:42|1559638362|grocery_pos|308.39|1|fraud_Murray-Smitham|35.602295|-79.611524
509-13-2228|3524139369678971|Jennifer|Knight|F|12677 Christopher Rapids Apt. 276|Asheboro|NC|27205|35.6396|-79.8509|54324|Air broker|2007-08-03|765960683251|young_adults_female_urban.json|a3d57a9cf41dc34dae2623d5d8792bc1|2019-06-04|01:34:52|1559633692|grocery_pos|324.80|1|fraud_Kilback LLC|36.231102|-79.861950
509-13-2228|3524139369678971|Jennifer|Knight|F|12677 Christopher Rapids Apt. 276|Asheboro|NC|27205|35.6396|-79.8509|54324|Air broker|2007-08-03|765960683251|young_adults_female_urban.json|337e41b8423299fdd803b6030fb2c9eb|2019-06-04|01:54:24|1559634864|grocery_pos|328.71|1|fraud_Cole PLC|35.799995|-79.639769
509-13-2228|3524139369678971|Jennifer|Knight|F|12677 Christopher Rapids Apt. 276|Asheboro|NC|27205|35.6396|-79.8509|54324|Air broker|2007-08-03|765960683251|young_adults_female_urban.json|f1c2889da36f75826b80004a91e8fcb9|2019-06-04|03:33:40|1559640820|grocery_pos|295.02|1|fraud_Cole PLC|35.684936|-80.093163
509-13-2228|3524139369678971|Jennifer|Knight|F|12677 Christopher Rapids Apt. 276|Asheboro|NC|27205|35.6396|-79.8509|54324|Air broker|2007-08-03|765960683251|young_adults_female_urban.json|308c7c53233048eb8fa62dbb6209387a|2019-06-05|22:54:11|1559796851|shopping_pos|928.98|1|fraud_Sawayn PLC|36.437071|-79.485876
509-13-2228|3524139369678971|Jennifer|Knight|F|12677 Christopher Rapids Apt. 276|Asheboro|NC|27205|35.6396|-79.8509|54324|Air broker|2007-08-03|765960683251|young_adults_female_urban.json|e1de347864a1e517aa155ebc4b053c5c|2019-06-05|23:55:51|1559800551|shopping_pos|932.29|1|fraud_Mayert Group|35.206086|-80.013981
509-13-2228|3524139369678971|Jennifer|Knight|F|12677 Christopher Rapids Apt. 276|Asheboro|NC|27205|35.6396|-79.8509|54324|Air broker|2007-08-03|765960683251|young_adults_female_urban.json|9bf7e7f528799330aec35ad6660cff1b|2019-06-05|22:03:29|1559793809|shopping_net|674.47|1|fraud_Fisher-Schowalter|35.574102|-80.124238
509-13-2228|3524139369678971|Jennifer|Knight|F|12677 Christopher Rapids Apt. 276|Asheboro|NC|27205|35.6396|-79.8509|54324|Air broker|2007-08-03|765960683251|young_adults_female_urban.json|0cb5b3d3f2af27c7af77de6f2e678731|2019-06-05|23:13:06|1559797986|entertainment|507.49|1|fraud_Effertz LLC|35.803061|-79.780991
658-99-8559|3513210972021702|Karen|Turner|F|46557 Michele Crossroad Apt. 300|Omaha|NE|68110|41.2933|-95.9361|518429|Immigration officer|2001-04-21|623964850083|young_adults_female_urban.json|c339b4b49cfc9b428cf1f38b96a343cd|2020-09-17|00:39:44|1600324784|gas_transport|11.42|1|fraud_Harris Inc|40.373159|-96.710942
658-99-8559|3513210972021702|Karen|Turner|F|46557 Michele Crossroad Apt. 300|Omaha|NE|68110|41.2933|-95.9361|518429|Immigration officer|2001-04-21|623964850083|young_adults_female_urban.json|3d57c01361e00063c2c74bf5f196c7f9|2020-09-17|07:24:25|1600349065|grocery_pos|344.13|1|fraud_Hackett-Lueilwitz|41.990122|-96.174335
658-99-8559|3513210972021702|Karen|Turner|F|46557 Michele Crossroad Apt. 300|Omaha|NE|68110|41.2933|-95.9361|518429|Immigration officer|2001-04-21|623964850083|young_adults_female_urban.json|20653db3daf34949ed99f6737f599ff8|2020-09-17|01:57:28|1600329448|grocery_pos|302.90|1|fraud_Lockman Ltd|40.606174|-95.236262
658-99-8559|3513210972021702|Karen|Turner|F|46557 Michele Crossroad Apt. 300|Omaha|NE|68110|41.2933|-95.9361|518429|Immigration officer|2001-04-21|623964850083|young_adults_female_urban.json|4ac44aa8c8986c3ef0adcc9fc9cb085d|2020-09-18|01:19:52|1600413592|misc_net|292.00|1|fraud_Ferry, Lynch and Kautzer|41.138865|-95.464391
658-99-8559|3513210972021702|Karen|Turner|F|46557 Michele Crossroad Apt. 300|Omaha|NE|68110|41.2933|-95.9361|518429|Immigration officer|2001-04-21|623964850083|young_adults_female_urban.json|f0335da7dbfd9f3d0dcb0ae4ffe1f402|2020-09-18|01:31:42|1600414302|grocery_pos|787.98|1|fraud_Bradtke PLC|41.740078|-95.188992
658-99-8559|3513210972021702|Karen|Turner|F|46557 Michele Crossroad Apt. 300|Omaha|NE|68110|41.2933|-95.9361|518429|Immigration officer|2001-04-21|623964850083|young_adults_female_urban.json|fd40e22950e44db97bbd51066f3b3ba0|2020-09-18|23:23:52|1600493032|shopping_net|7.15|1|fraud_Fisher-Schowalter|41.972349|-95.072755
