ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
659-23-7613|3522170430305486|Jennifer|Ochoa|F|0345 Michelle Isle Suite 156|Guide Rock|NE|68942|40.0812|-98.3391|490|Office manager|1989-10-27|484228819436|adults_2550_female_rural.json|ff9582e6af651b3c2f868406a894051e|2020-03-20|03:38:32|1584697112|grocery_pos|369.68|1|fraud_Mosciski, Gislason and Mertz|40.255109|-98.803329
659-23-7613|3522170430305486|Jennifer|Ochoa|F|0345 Michelle Isle Suite 156|Guide Rock|NE|68942|40.0812|-98.3391|490|Office manager|1989-10-27|484228819436|adults_2550_female_rural.json|45b418c051fee18ec54ee8bb9d5401a2|2020-03-21|01:31:47|1584775907|shopping_pos|356.26|1|fraud_Beier-Hyatt|40.924391|-99.032562
659-23-7613|3522170430305486|Jennifer|Ochoa|F|0345 Michelle Isle Suite 156|Guide Rock|NE|68942|40.0812|-98.3391|490|Office manager|1989-10-27|484228819436|adults_2550_female_rural.json|4284f55a6b5ede2ab65b8fdab994505c|2020-03-20|00:09:28|1584684568|shopping_net|355.43|1|fraud_Predovic Inc|40.348869|-99.022919
659-23-7613|3522170430305486|Jennifer|Ochoa|F|0345 Michelle Isle Suite 156|Guide Rock|NE|68942|40.0812|-98.3391|490|Office manager|1989-10-27|484228819436|adults_2550_female_rural.json|4dbe1ef7e17b0617e0d5f4f416027e2a|2020-03-21|05:04:55|1584788695|shopping_pos|977.94|1|fraud_Hudson-Grady|39.297977|-97.606071
659-23-7613|3522170430305486|Jennifer|Ochoa|F|0345 Michelle Isle Suite 156|Guide Rock|NE|68942|40.0812|-98.3391|490|Office manager|1989-10-27|484228819436|adults_2550_female_rural.json|424726b35a41136c8061df1b1f6b2f8d|2020-03-20|01:57:26|1584691046|grocery_pos|1091.36|1|fraud_Mosciski, Gislason and Mertz|39.761653|-97.401392
659-23-7613|3522170430305486|Jennifer|Ochoa|F|0345 Michelle Isle Suite 156|Guide Rock|NE|68942|40.0812|-98.3391|490|Office manager|1989-10-27|484228819436|adults_2550_female_rural.json|7aaa8011d7733a4ffed08c54e0a09716|2020-03-20|02:58:09|1584694689|shopping_net|1038.53|1|fraud_Labadie, Treutel and Bode|40.618703|-98.749131
659-23-7613|3522170430305486|Jennifer|Ochoa|F|0345 Michelle Isle Suite 156|Guide Rock|NE|68942|40.0812|-98.3391|490|Office manager|1989-10-27|484228819436|adults_2550_female_rural.json|5324626b75b77d3ed153f345cb2544a9|2020-03-20|00:04:55|1584684295|grocery_pos|1081.18|1|fraud_Pacocha-O'Reilly|40.001097|-97.666540
659-23-7613|3522170430305486|Jennifer|Ochoa|F|0345 Michelle Isle Suite 156|Guide Rock|NE|68942|40.0812|-98.3391|490|Office manager|1989-10-27|484228819436|adults_2550_female_rural.json|1957f062ecd825bb2a0942abdcd7a027|2020-03-21|22:03:29|1584849809|kids_pets|490.51|1|fraud_Nolan-Williamson|39.962396|-97.362908
659-23-7613|3522170430305486|Jennifer|Ochoa|F|0345 Michelle Isle Suite 156|Guide Rock|NE|68942|40.0812|-98.3391|490|Office manager|1989-10-27|484228819436|adults_2550_female_rural.json|d3d906b20288109e5b1e067cadfd26be|2020-03-21|22:39:15|1584851955|home|20.59|1|fraud_Cole, Hills and Jewess|40.569849|-98.985756
659-23-7613|3522170430305486|Jennifer|Ochoa|F|0345 Michelle Isle Suite 156|Guide Rock|NE|68942|40.0812|-98.3391|490|Office manager|1989-10-27|484228819436|adults_2550_female_rural.json|e4c5e20068987d12cf3f86b9f815d434|2020-03-21|18:02:32|1584835352|kids_pets|238.61|1|fraud_Hammes-Beatty|39.869437|-98.501397
