ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
247-30-7412|4701652761368149800|Charles|Robinson|M|437 Gilbert Estates|Mindoro|WI|54644|44.0287|-91.0642|1434|Video editor|1965-12-15|437437606669|adults_50up_male_rural.json|2f6ab10ebf18ad7a3a887bb8d2a4676a|2020-06-02|00:52:13|1591080733|gas_transport|19.89|1|fraud_Cummerata-Jones|43.541102|-90.592581
247-30-7412|4701652761368149800|Charles|Robinson|M|437 Gilbert Estates|Mindoro|WI|54644|44.0287|-91.0642|1434|Video editor|1965-12-15|437437606669|adults_50up_male_rural.json|4efff3e5bdf4526f8a48302278ac9e0e|2020-06-02|01:18:34|1591082314|grocery_pos|307.74|1|fraud_Auer-Mosciski|44.132701|-91.156181
247-30-7412|4701652761368149800|Charles|Robinson|M|437 Gilbert Estates|Mindoro|WI|54644|44.0287|-91.0642|1434|Video editor|1965-12-15|437437606669|adults_50up_male_rural.json|090a5051430fe00020ae4c836c35d247|2020-06-02|02:56:47|1591088207|grocery_pos|358.93|1|fraud_Casper, Hand and Zulauf|44.938529|-91.584192
247-30-7412|4701652761368149800|Charles|Robinson|M|437 Gilbert Estates|Mindoro|WI|54644|44.0287|-91.0642|1434|Video editor|1965-12-15|437437606669|adults_50up_male_rural.json|6fc1e2c7042aaf02de373eb1eb20982f|2020-06-03|23:34:48|1591248888|shopping_pos|988.52|1|fraud_Bernhard, Grant and Langworth|43.121411|-90.644530
247-30-7412|4701652761368149800|Charles|Robinson|M|437 Gilbert Estates|Mindoro|WI|54644|44.0287|-91.0642|1434|Video editor|1965-12-15|437437606669|adults_50up_male_rural.json|ac806ba638a7ac5d642fe92e8e0acf90|2020-06-03|22:36:38|1591245398|shopping_net|830.23|1|fraud_Price Inc|44.121130|-90.178089
247-30-7412|4701652761368149800|Charles|Robinson|M|437 Gilbert Estates|Mindoro|WI|54644|44.0287|-91.0642|1434|Video editor|1965-12-15|437437606669|adults_50up_male_rural.json|f3dfcf87b46c9522e7507cfbe8f74a67|2019-01-30|10:16:52|1548868612|gas_transport|45.77|0|fraud_Brekke and Sons|43.606434|-91.207065
247-30-7412|4701652761368149800|Charles|Robinson|M|437 Gilbert Estates|Mindoro|WI|54644|44.0287|-91.0642|1434|Video editor|1965-12-15|437437606669|adults_50up_male_rural.json|1cdebb4840ce092d8dbee0e6dd11b822|2019-10-26|04:10:42|1572084642|shopping_net|60.08|0|fraud_Terry-Huel|44.649446|-91.748596
247-30-7412|4701652761368149800|Charles|Robinson|M|437 Gilbert Estates|Mindoro|WI|54644|44.0287|-91.0642|1434|Video editor|1965-12-15|437437606669|adults_50up_male_rural.json|07b8e0a4990b72c04f51b2e3204a860e|2019-12-28|06:23:22|1577539402|entertainment|93.50|0|fraud_Kassulke Inc|43.573329|-90.184340
247-30-7412|4701652761368149800|Charles|Robinson|M|437 Gilbert Estates|Mindoro|WI|54644|44.0287|-91.0642|1434|Video editor|1965-12-15|437437606669|adults_50up_male_rural.json|f142f88f0b7425e115c550c910e4657a|2019-10-16|05:22:31|1571224951|shopping_net|52.03|0|fraud_Streich, Dietrich and Barton|43.099471|-91.880383
247-30-7412|4701652761368149800|Charles|Robinson|M|437 Gilbert Estates|Mindoro|WI|54644|44.0287|-91.0642|1434|Video editor|1965-12-15|437437606669|adults_50up_male_rural.json|49b41758bcc3c855854d6484781bbb27|2019-10-06|11:39:21|1570383561|shopping_net|62.89|0|fraud_Greenholt, O'Hara and Balistreri|44.503611|-90.858568
