ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
800-50-5402|30391295651886|Jeremy|Wong|M|600 Ayala Avenue Apt. 449|Ravenna|OH|44266|41.1649|-81.2337|33581|Education officer, community|2005-06-27|616101057281|young_adults_male_urban.json|a6b6db7c4be5581a2bef3d4d47d5ae8f|2020-06-06|02:11:29|1591431089|grocery_pos|293.53|1|fraud_Barton Inc|41.864732|-82.224770
800-50-5402|30391295651886|Jeremy|Wong|M|600 Ayala Avenue Apt. 449|Ravenna|OH|44266|41.1649|-81.2337|33581|Education officer, community|2005-06-27|616101057281|young_adults_male_urban.json|5aa3aa3dcd5333b17e64a7eabdb15461|2020-06-06|02:07:05|1591430825|grocery_pos|298.05|1|fraud_Padberg-Welch|40.555164|-81.849535
800-50-5402|30391295651886|Jeremy|Wong|M|600 Ayala Avenue Apt. 449|Ravenna|OH|44266|41.1649|-81.2337|33581|Education officer, community|2005-06-27|616101057281|young_adults_male_urban.json|51343bf0b1c140ba4f79478d104fb8ef|2020-06-06|02:35:46|1591432546|misc_net|716.03|1|fraud_Zemlak Group|41.539703|-81.863347
800-50-5402|30391295651886|Jeremy|Wong|M|600 Ayala Avenue Apt. 449|Ravenna|OH|44266|41.1649|-81.2337|33581|Education officer, community|2005-06-27|616101057281|young_adults_male_urban.json|b43404db86d8ca1d8518d87f3cc510d4|2020-06-07|23:15:22|1591593322|shopping_pos|8.85|1|fraud_Mayert Group|40.243282|-80.990976
800-50-5402|30391295651886|Jeremy|Wong|M|600 Ayala Avenue Apt. 449|Ravenna|OH|44266|41.1649|-81.2337|33581|Education officer, community|2005-06-27|616101057281|young_adults_male_urban.json|5d486e489be7fd9940e51cb41da565db|2020-06-07|22:00:25|1591588825|shopping_net|8.34|1|fraud_Medhurst PLC|40.385291|-80.749286
800-50-5402|30391295651886|Jeremy|Wong|M|600 Ayala Avenue Apt. 449|Ravenna|OH|44266|41.1649|-81.2337|33581|Education officer, community|2005-06-27|616101057281|young_adults_male_urban.json|ca14173627c6b0917606381bba107b62|2020-06-07|23:07:13|1591592833|shopping_pos|1022.36|1|fraud_Kuhn LLC|41.092803|-81.414950
800-50-5402|30391295651886|Jeremy|Wong|M|600 Ayala Avenue Apt. 449|Ravenna|OH|44266|41.1649|-81.2337|33581|Education officer, community|2005-06-27|616101057281|young_adults_male_urban.json|7e08c78387fa54d58d70b16533d6a65f|2020-06-07|22:52:47|1591591967|shopping_pos|903.85|1|fraud_Dooley Inc|40.278275|-81.723249
800-50-5402|30391295651886|Jeremy|Wong|M|600 Ayala Avenue Apt. 449|Ravenna|OH|44266|41.1649|-81.2337|33581|Education officer, community|2005-06-27|616101057281|young_adults_male_urban.json|93caccbcfabc2c0e7962da61de2d4677|2020-06-06|23:15:00|1591506900|misc_pos|989.55|1|fraud_Haley Group|40.217023|-80.263209
800-50-5402|30391295651886|Jeremy|Wong|M|600 Ayala Avenue Apt. 449|Ravenna|OH|44266|41.1649|-81.2337|33581|Education officer, community|2005-06-27|616101057281|young_adults_male_urban.json|3f005fb5696f4ce3bcb699112ea52bd9|2020-06-07|22:11:26|1591589486|shopping_net|810.22|1|fraud_Labadie, Treutel and Bode|40.332550|-81.343004
800-50-5402|30391295651886|Jeremy|Wong|M|600 Ayala Avenue Apt. 449|Ravenna|OH|44266|41.1649|-81.2337|33581|Education officer, community|2005-06-27|616101057281|young_adults_male_urban.json|085060c31938abb93bb0905fc22af4e4|2020-06-07|23:56:57|1591595817|shopping_net|1003.98|1|fraud_Mohr-Bayer|41.011226|-80.461483
800-50-5402|30391295651886|Jeremy|Wong|M|600 Ayala Avenue Apt. 449|Ravenna|OH|44266|41.1649|-81.2337|33581|Education officer, community|2005-06-27|616101057281|young_adults_male_urban.json|c5c83429de2d56061ba5e8130c74038e|2020-06-06|23:50:23|1591509023|misc_pos|754.62|1|fraud_Herman Inc|40.899622|-80.346191
800-50-5402|30391295651886|Jeremy|Wong|M|600 Ayala Avenue Apt. 449|Ravenna|OH|44266|41.1649|-81.2337|33581|Education officer, community|2005-06-27|616101057281|young_adults_male_urban.json|4badc1546ee9e1ac6ebe951c2fa5f0a3|2020-06-07|23:45:07|1591595107|shopping_net|757.09|1|fraud_Goyette Inc|42.107023|-81.014722
800-50-5402|30391295651886|Jeremy|Wong|M|600 Ayala Avenue Apt. 449|Ravenna|OH|44266|41.1649|-81.2337|33581|Education officer, community|2005-06-27|616101057281|young_adults_male_urban.json|74db63e7c19181a53a23db6af8a4114c|2020-06-07|22:05:09|1591589109|shopping_net|811.08|1|fraud_Kihn, Abernathy and Douglas|41.869217|-82.203617
800-50-5402|30391295651886|Jeremy|Wong|M|600 Ayala Avenue Apt. 449|Ravenna|OH|44266|41.1649|-81.2337|33581|Education officer, community|2005-06-27|616101057281|young_adults_male_urban.json|e6b4ce3c93cbe925d2c8851ed84ddc64|2019-03-16|11:49:32|1552758572|gas_transport|73.31|0|fraud_Friesen-D'Amore|41.890606|-81.023926
