ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
236-24-0588|30427617075873|Judith|Rodriguez|F|51342 Karen View|Bayou La Batre|AL|36509|30.408|-88.2507|1983|Government social research officer|1971-11-15|981671672588|adults_50up_female_rural.json|b646d9a69eb5f9ffd3fd9552e671e0f9|2019-09-25|23:28:21|1569475701|shopping_net|732.87|1|fraud_Kerluke-Abshire|30.342389|-88.636124
236-24-0588|30427617075873|Judith|Rodriguez|F|51342 Karen View|Bayou La Batre|AL|36509|30.408|-88.2507|1983|Government social research officer|1971-11-15|981671672588|adults_50up_female_rural.json|849e1420a108954a3180f0fe1e0ae4dc|2019-09-25|23:18:25|1569475105|shopping_net|823.26|1|fraud_Altenwerth, Cartwright and Koss|29.611854|-88.253769
236-24-0588|30427617075873|Judith|Rodriguez|F|51342 Karen View|Bayou La Batre|AL|36509|30.408|-88.2507|1983|Government social research officer|1971-11-15|981671672588|adults_50up_female_rural.json|b7cfebc49c71d5716f1d75613a12bdc8|2019-09-25|23:08:57|1569474537|shopping_net|996.95|1|fraud_Ankunding LLC|30.579458|-88.835968
236-24-0588|30427617075873|Judith|Rodriguez|F|51342 Karen View|Bayou La Batre|AL|36509|30.408|-88.2507|1983|Government social research officer|1971-11-15|981671672588|adults_50up_female_rural.json|c2b285003e1fc3ed65d60faa7c996949|2019-09-25|19:31:20|1569461480|misc_net|938.72|1|fraud_Zemlak Group|29.716244|-87.679556
236-24-0588|30427617075873|Judith|Rodriguez|F|51342 Karen View|Bayou La Batre|AL|36509|30.408|-88.2507|1983|Government social research officer|1971-11-15|981671672588|adults_50up_female_rural.json|763e08238a8aa4f53c65a7881a7d2b1a|2019-09-25|22:16:55|1569471415|misc_net|1227.86|1|fraud_Tillman, Fritsch and Schmitt|31.229871|-87.516476
236-24-0588|30427617075873|Judith|Rodriguez|F|51342 Karen View|Bayou La Batre|AL|36509|30.408|-88.2507|1983|Government social research officer|1971-11-15|981671672588|adults_50up_female_rural.json|07419f75c37df36aba933210919a5b63|2019-09-25|22:46:58|1569473218|shopping_pos|908.71|1|fraud_Jast-McDermott|30.367021|-89.071096
236-24-0588|30427617075873|Judith|Rodriguez|F|51342 Karen View|Bayou La Batre|AL|36509|30.408|-88.2507|1983|Government social research officer|1971-11-15|981671672588|adults_50up_female_rural.json|a55b7a41625c0f489005b83a9e6bde84|2019-01-06|11:18:38|1546798718|gas_transport|53.56|0|fraud_Brekke and Sons|30.103911|-88.350877
236-24-0588|30427617075873|Judith|Rodriguez|F|51342 Karen View|Bayou La Batre|AL|36509|30.408|-88.2507|1983|Government social research officer|1971-11-15|981671672588|adults_50up_female_rural.json|4e91bd46f4b915ec9cd377db82eb9d06|2019-06-02|08:12:09|1559484729|grocery_pos|74.15|0|fraud_Huel, Hammes and Witting|30.981341|-88.759086
236-24-0588|30427617075873|Judith|Rodriguez|F|51342 Karen View|Bayou La Batre|AL|36509|30.408|-88.2507|1983|Government social research officer|1971-11-15|981671672588|adults_50up_female_rural.json|70083f104095172e32eef07b0a2028bd|2019-07-13|08:56:38|1563029798|grocery_pos|82.61|0|fraud_Heidenreich PLC|29.880443|-88.982914
236-24-0588|30427617075873|Judith|Rodriguez|F|51342 Karen View|Bayou La Batre|AL|36509|30.408|-88.2507|1983|Government social research officer|1971-11-15|981671672588|adults_50up_female_rural.json|e6eea3d1dffeac215f91efa4f5d826fe|2019-12-24|04:00:54|1577185254|shopping_pos|78.19|0|fraud_Swaniawski, Lowe and Robel|29.857348|-88.402754
