ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
088-08-0547|6512070496110801|Elizabeth|James|F|639 Shawn Mountain|New Braunfels|TX|78130|29.7229|-98.0742|78685|Phytotherapist|2002-02-01|682384138413|young_adults_female_urban.json|26e7409d47e04f0acdb40943909aa07b|2019-04-28|01:20:40|1556436040|gas_transport|11.11|1|fraud_Streich, Hansen and Veum|29.528231|-98.867484
088-08-0547|6512070496110801|Elizabeth|James|F|639 Shawn Mountain|New Braunfels|TX|78130|29.7229|-98.0742|78685|Phytotherapist|2002-02-01|682384138413|young_adults_female_urban.json|429f28ed2cf6091b5e07ece714b85246|2019-04-28|00:36:16|1556433376|gas_transport|12.19|1|fraud_Reilly, Heaney and Cole|29.096948|-98.906227
088-08-0547|6512070496110801|Elizabeth|James|F|639 Shawn Mountain|New Braunfels|TX|78130|29.7229|-98.0742|78685|Phytotherapist|2002-02-01|682384138413|young_adults_female_urban.json|013556bbf527812dfa1e4ede0e0181a7|2019-04-28|00:18:38|1556432318|grocery_pos|15.33|1|fraud_Vandervort-Funk|28.860571|-98.323254
088-08-0547|6512070496110801|Elizabeth|James|F|639 Shawn Mountain|New Braunfels|TX|78130|29.7229|-98.0742|78685|Phytotherapist|2002-02-01|682384138413|young_adults_female_urban.json|984c7fcc39dc1b0287e852f95e16528d|2019-04-28|01:29:49|1556436589|gas_transport|306.16|1|fraud_Christiansen, Goyette and Schamberger|30.416407|-97.849561
088-08-0547|6512070496110801|Elizabeth|James|F|639 Shawn Mountain|New Braunfels|TX|78130|29.7229|-98.0742|78685|Phytotherapist|2002-02-01|682384138413|young_adults_female_urban.json|6203d32680497d35fcfd1f10c9349e2d|2019-04-28|00:49:51|1556434191|misc_net|289.42|1|fraud_Donnelly PLC|29.261236|-98.407552
088-08-0547|6512070496110801|Elizabeth|James|F|639 Shawn Mountain|New Braunfels|TX|78130|29.7229|-98.0742|78685|Phytotherapist|2002-02-01|682384138413|young_adults_female_urban.json|5f409e7416f8df9ba8e0c5b92c25d18a|2019-04-28|01:42:05|1556437325|grocery_pos|737.76|1|fraud_Strosin-Cruickshank|29.595058|-98.668873
088-08-0547|6512070496110801|Elizabeth|James|F|639 Shawn Mountain|New Braunfels|TX|78130|29.7229|-98.0742|78685|Phytotherapist|2002-02-01|682384138413|young_adults_female_urban.json|a8d4f197673e3ada79798a72f88f0ccb|2019-04-29|20:17:30|1556590650|shopping_net|8.05|1|fraud_Gottlieb, Considine and Schultz|29.420993|-98.170073
088-08-0547|6512070496110801|Elizabeth|James|F|639 Shawn Mountain|New Braunfels|TX|78130|29.7229|-98.0742|78685|Phytotherapist|2002-02-01|682384138413|young_adults_female_urban.json|da4edd295353ccefc916edf89a9d8c27|2019-04-28|22:37:09|1556512629|misc_pos|1009.92|1|fraud_Lehner, Reichert and Mills|28.756084|-97.495283
088-08-0547|6512070496110801|Elizabeth|James|F|639 Shawn Mountain|New Braunfels|TX|78130|29.7229|-98.0742|78685|Phytotherapist|2002-02-01|682384138413|young_adults_female_urban.json|6161271213e53e45dc1fa6be34f11a0e|2019-04-29|22:55:47|1556600147|kids_pets|1106.65|1|fraud_Cartwright PLC|29.341663|-97.622829
088-08-0547|6512070496110801|Elizabeth|James|F|639 Shawn Mountain|New Braunfels|TX|78130|29.7229|-98.0742|78685|Phytotherapist|2002-02-01|682384138413|young_adults_female_urban.json|f6463374ee1c8cf36db2bc6c0deee328|2019-04-29|22:53:25|1556600005|shopping_pos|1064.72|1|fraud_Pfeffer and Sons|30.216891|-98.773480
