ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|9e7aee399bf72cf181b3aef8a1c54ad4|2019-03-18|02:55:18|1552899318|grocery_net|14.68|1|fraud_Adams, Kovacek and Kuhlman|42.855410|-73.676514
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|5c3aa6b53609a0f78e20b693efa1709e|2019-03-18|22:01:21|1552968081|misc_net|780.42|1|fraud_Kuphal-Predovic|42.748504|-75.154386
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|9dee0e53310276d17c9e24588d442efa|2019-03-19|22:52:50|1553057570|personal_care|806.84|1|fraud_Friesen-Ortiz|42.419128|-74.550751
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|425e32a5bd4f290de44f710a1cb736dc|2019-03-19|20:59:02|1553050742|shopping_pos|49.91|1|fraud_Sawayn PLC|41.827968|-73.984826
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|0b766e021c0950ee7494dad12995fe62|2019-04-25|06:13:30|1556194410|gas_transport|66.00|0|fraud_Streich, Hansen and Veum|42.776160|-74.116150
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|1e4825933436ef7a28d9e83560ab97ab|2019-07-18|01:17:29|1563434249|grocery_pos|54.57|0|fraud_Kilback LLC|42.457991|-73.954288
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|18851eb8321d68f7e0734072e603b3c8|2019-01-12|03:27:16|1547288836|gas_transport|61.98|0|fraud_Lind, Huel and McClure|41.528099|-75.261033
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|54279bbc966464261f696d7598cd4a1f|2019-07-26|02:28:32|1564129712|misc_net|41.20|0|fraud_Welch Inc|42.569922|-74.230356
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|767a8cb5177ce45d05e59f7a9129adcc|2019-01-24|11:06:06|1548353166|gas_transport|87.61|0|fraud_Schaefer, Maggio and Daugherty|41.565333|-73.746245
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|84e4ac8082e52c4b6be2c33ac5032c1b|2019-10-25|05:50:17|1572004217|shopping_net|71.19|0|fraud_Reichert, Rowe and Mraz|41.633941|-74.964390
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|d107455b35eaba20e0e0242806403cf9|2019-08-19|07:14:06|1566220446|misc_net|59.55|0|fraud_Durgan-Auer|43.110726|-75.337444
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|1a0cb47f402532ae3871917fe035369d|2019-01-13|10:02:04|1547398924|gas_transport|51.29|0|fraud_Raynor, Feest and Miller|41.421758|-74.141366
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|bacce9cf57069bb781951a1b1f7265d1|2019-08-24|05:23:55|1566645835|misc_net|63.67|0|fraud_Welch Inc|43.119850|-74.457372
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|48ac2925489ee88a3d28612a2b7a0a42|2019-04-27|10:34:01|1556382841|gas_transport|72.82|0|fraud_Heller-Langosh|42.274811|-75.043425
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|b87178ddb7cdc38c811402f91f5609ab|2019-09-24|02:47:42|1569314862|misc_pos|74.52|0|fraud_Cremin, Hamill and Reichel|42.182188|-73.894523
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|f3a7e7a7a6940e9eca269401841b3cbd|2019-12-22|06:30:14|1577021414|shopping_pos|78.44|0|fraud_Haley, Jewess and Bechtelar|42.498433|-73.864598
876-55-3094|2552071678112664|Michael|Madden|M|53539 Martinez Villages|Denver|NY|12421|42.2522|-74.5407|470|Photographer|1973-08-12|548575559029|adults_50up_male_rural.json|c5c5c4fcbc3e11b123ca9044dd68a4ea|2019-12-18|11:48:31|1576694911|shopping_pos|62.60|0|fraud_Hermann and Sons|42.177416|-74.352659
