ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
844-02-8186|2375321633613172|Lisa|Rose|F|004 John Spring Apt. 954|Cottonwood|MN|56229|44.6003|-95.6925|1871|Meteorologist|1992-05-25|852619248945|adults_2550_female_rural.json|a2eaec37c3b467c9cf0dce58c04a7925|2019-12-22|00:24:11|1576999451|shopping_net|351.54|1|fraud_Gleason-Macejkovic|44.979386|-95.894012
844-02-8186|2375321633613172|Lisa|Rose|F|004 John Spring Apt. 954|Cottonwood|MN|56229|44.6003|-95.6925|1871|Meteorologist|1992-05-25|852619248945|adults_2550_female_rural.json|cfa18fe6129f1206b7247adf71dd0658|2019-12-22|03:08:17|1577009297|shopping_pos|843.99|1|fraud_Jewess LLC|44.195299|-95.325468
844-02-8186|2375321633613172|Lisa|Rose|F|004 John Spring Apt. 954|Cottonwood|MN|56229|44.6003|-95.6925|1871|Meteorologist|1992-05-25|852619248945|adults_2550_female_rural.json|07d8599ce6bf5d7f68c2f8f9ed184bb6|2019-12-22|00:52:41|1577001161|grocery_pos|1056.76|1|fraud_Rau and Sons|44.282271|-95.393636
844-02-8186|2375321633613172|Lisa|Rose|F|004 John Spring Apt. 954|Cottonwood|MN|56229|44.6003|-95.6925|1871|Meteorologist|1992-05-25|852619248945|adults_2550_female_rural.json|e5d43b6e00091a49dab0855609772ffe|2019-12-22|00:01:13|1576998073|shopping_net|1115.42|1|fraud_Boyer PLC|44.833477|-95.322550
844-02-8186|2375321633613172|Lisa|Rose|F|004 John Spring Apt. 954|Cottonwood|MN|56229|44.6003|-95.6925|1871|Meteorologist|1992-05-25|852619248945|adults_2550_female_rural.json|ad614b0f7289b79af3dd64c1ed03f349|2019-12-22|01:39:41|1577003981|misc_pos|948.18|1|fraud_Haley Group|45.517612|-96.672104
844-02-8186|2375321633613172|Lisa|Rose|F|004 John Spring Apt. 954|Cottonwood|MN|56229|44.6003|-95.6925|1871|Meteorologist|1992-05-25|852619248945|adults_2550_female_rural.json|76788208f005d0697b1e8738768dc795|2019-12-22|22:27:29|1577078849|food_dining|116.84|1|fraud_Schumm, McLaughlin and Carter|45.319998|-94.819922
844-02-8186|2375321633613172|Lisa|Rose|F|004 John Spring Apt. 954|Cottonwood|MN|56229|44.6003|-95.6925|1871|Meteorologist|1992-05-25|852619248945|adults_2550_female_rural.json|6c8c71af2796e6a0b4e5d672a953110f|2019-12-23|23:37:20|1577169440|kids_pets|20.78|1|fraud_Waelchi Inc|44.288302|-95.180817
844-02-8186|2375321633613172|Lisa|Rose|F|004 John Spring Apt. 954|Cottonwood|MN|56229|44.6003|-95.6925|1871|Meteorologist|1992-05-25|852619248945|adults_2550_female_rural.json|e43df2f40f49e98a3a986ac0cf9f7541|2019-12-23|23:41:41|1577169701|health_fitness|280.28|1|fraud_Dietrich-Fadel|44.985002|-96.511199
844-02-8186|2375321633613172|Lisa|Rose|F|004 John Spring Apt. 954|Cottonwood|MN|56229|44.6003|-95.6925|1871|Meteorologist|1992-05-25|852619248945|adults_2550_female_rural.json|58bc42181bd432fff0f61f87f93e8c57|2019-12-23|23:46:37|1577169997|home|20.59|1|fraud_Kutch-Ferry|44.112328|-95.130527
844-02-8186|2375321633613172|Lisa|Rose|F|004 John Spring Apt. 954|Cottonwood|MN|56229|44.6003|-95.6925|1871|Meteorologist|1992-05-25|852619248945|adults_2550_female_rural.json|24060f1010ef6bd71c5807877d20ae04|2019-12-23|23:46:54|1577170014|personal_care|20.96|1|fraud_Wilkinson LLC|43.990341|-95.715310
